N,P,K,temperature,humidity,label,Region,Soil_Type,soil_moisture_range
87,48,25,18.65396672,61.37879671,maize,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(60, 80)"
71,60,22,26.07470121,59.37147589,maize,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(50, 80)"
90,57,24,18.92851916,72.80086137,maize,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(60, 80)"
67,35,22,23.30546753,63.24648023,maize,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(60, 80)"
60,54,19,18.74826712,62.49878458,maize,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(60, 80)"
83,58,23,19.74213321,59.66263104,maize,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 80)"
83,57,19,25.73044432,70.74739256,maize,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(60, 80)"
40,72,77,17.02498456,16.98861173,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
23,72,84,19.02061277,17.13159126,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
39,58,85,17.88776475,15.40589717,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
22,72,85,18.86805647,15.65809214,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
36,67,77,18.36952567,19.56381041,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
32,73,81,20.45078582,15.40312102,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
58,70,84,20.6543203,16.60820843,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
59,70,84,17.3348681,18.74926979,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
42,62,75,18.17912258,18.90426935,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
28,74,81,18.01272266,18.30968112,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
58,66,79,20.99373558,19.33470387,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
43,66,79,19.46233971,15.22538951,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
58,63,81,19.81344531,14.69765308,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
23,62,85,18.97424756,19.5161216,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
27,62,77,18.19737048,14.71070537,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
28,72,84,18.72963144,19.18197264,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
50,56,76,20.99502153,19.8601304,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
39,71,84,20.28155898,16.39535215,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
25,78,76,17.48042641,15.7559405,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
31,70,77,20.88818675,14.32313811,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
26,80,83,17.08498521,16.14565756,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
25,68,77,20.09340593,15.11279612,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
31,78,76,17.57212145,14.99927489,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
60,68,83,19.12065218,18.43475844,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
59,62,83,18.57665902,19.22008229,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
22,67,78,17.16606398,14.42457525,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
36,65,80,18.2872007,16.67921616,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
59,60,84,19.03025305,18.66725565,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
54,77,85,17.1418614,17.0662427,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
43,68,81,17.47809436,17.93253975,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
28,76,82,20.56601874,14.25803981,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
42,79,85,17.22385224,15.82069268,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
32,60,83,19.69141713,19.44225438,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
22,78,76,17.84851658,19.09172907,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
31,79,75,18.8202251,16.1074793,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
28,58,81,17.47500984,16.54314829,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
57,58,77,18.72649425,17.58406365,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
49,55,78,18.65580107,16.17772668,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
46,76,77,18.2356751,19.68538502,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
54,61,77,18.81198127,15.21618225,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
38,60,76,18.65054116,17.80852431,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
59,55,79,20.36720401,16.89574311,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
36,76,75,18.38120357,16.63805158,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
57,68,81,17.17012591,17.30457712,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
35,66,81,19.37101121,15.77458129,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
35,64,78,17.92845928,14.27327988,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
52,60,79,19.45339934,18.23490739,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
27,76,83,19.12829388,14.92241479,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
57,60,84,19.1034283,17.26184541,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
52,68,78,17.48504075,16.96070581,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
43,79,79,19.40751744,18.98030507,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
44,74,85,20.18649426,19.63719995,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
24,55,78,17.30287885,15.15405941,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
29,77,75,17.50361137,15.48083156,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
20,60,78,18.17234999,14.70085967,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
56,67,78,17.57445618,16.71826572,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
37,66,85,20.93175255,18.91295403,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
49,71,76,19.71098332,17.63879418,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
59,69,80,19.07937684,17.86754927,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
20,79,77,18.54988627,16.02542689,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
24,56,85,18.19903647,17.41333199,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
51,72,75,18.88852533,14.99451145,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
57,73,85,18.49311205,14.72115044,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
22,64,82,19.48974337,17.17260319,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
52,73,79,17.25769499,18.74943955,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
29,75,75,19.62416326,18.71483156,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
44,59,78,20.67526473,19.85388984,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
41,69,82,20.02381489,16.63294455,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
52,56,85,20.1187446,14.44228303,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
34,76,80,20.65691793,15.84572566,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
42,74,83,19.2582557,14.2804191,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
34,71,79,17.927806,15.85622899,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
27,73,79,19.16288268,15.83500655,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
30,70,79,20.26942271,19.96978871,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
57,57,75,17.09104223,18.25142068,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
27,79,82,17.06579293,17.54024066,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
32,71,85,20.62767492,14.44008871,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
31,76,82,20.8248451,17.85057083,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
33,75,84,19.46210401,18.72831993,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
47,80,77,17.18248372,16.42891834,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
54,62,80,17.48911699,16.39055394,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
47,79,78,17.48395377,14.76014523,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
35,57,83,19.48316794,17.44534641,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
53,73,77,19.71359733,18.09665739,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
45,61,78,19.48649305,16.06240074,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
37,78,79,19.95264829,14.82633099,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
30,75,81,19.41789736,16.80472243,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
37,55,82,19.45591848,18.02235902,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
53,65,76,20.19137759,16.41998269,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
22,60,85,18.8392908,14.74071856,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
60,61,78,20.71219282,19.83643308,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
42,67,77,18.99424448,15.9362937,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
39,76,76,19.96837462,15.57324389,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
35,63,76,17.81564548,17.60756635,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
30,65,82,20.71424384,15.27824066,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
57,56,78,17.34150229,18.75626255,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
48,65,78,17.43732714,14.33847406,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
36,56,83,18.89780215,19.76182946,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
40,58,75,18.59190771,14.77959596,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
49,69,82,18.31561493,15.36143547,chickpea,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
13,60,25,17.13692774,20.59541693,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
25,70,16,19.63474332,18.90705639,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
31,55,22,22.91350245,21.33953114,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
40,64,16,16.43340342,24.24045875,kidneybeans,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
2,61,20,22.13974653,23.02251117,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
26,65,22,17.84806561,18.77621951,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
17,57,21,19.88394011,20.31564139,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
26,80,18,19.32509638,23.3334788,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
17,59,17,18.4167001,23.42829938,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
27,59,22,21.81167649,23.20591245,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
28,58,24,19.72702528,18.28173015,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
25,57,19,17.15432954,19.87070659,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
28,80,17,19.62207826,18.67170854,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
25,60,22,21.63149148,21.17919701,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
12,78,23,16.06522754,18.72479695,kidneybeans,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
6,77,25,20.61162204,24.36314135,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
22,79,17,21.42451099,20.39659714,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
27,80,15,19.07096165,21.21092266,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
10,55,23,21.18853178,19.63438599,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
23,65,20,23.0429097,22.42610972,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
19,78,16,20.65375833,23.10538637,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
19,65,25,18.09551014,18.29318436,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
22,70,19,18.23775702,21.07643273,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
37,64,22,17.48189735,18.8251973,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
11,71,17,19.9191786,21.47324158,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
18,79,20,20.27514686,23.2353604,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
21,63,17,15.77370214,19.2303162,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
24,80,22,16.71170642,19.17651433,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
34,60,22,17.66148158,18.15302753,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
16,75,21,18.50692825,23.61670065,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
17,77,23,24.51324787,20.81527638,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
37,72,18,18.87614998,24.54038287,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
40,73,20,21.59343016,20.31871249,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
9,77,17,20.12373284,24.45202552,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
1,62,23,15.43546065,18.37477907,kidneybeans,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
33,59,22,22.64236876,21.59396123,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
23,59,19,21.98560799,24.87304788,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
6,62,22,20.53052663,18.09224048,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
25,63,20,15.78601387,21.14544088,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
7,79,23,19.6365349,19.68751084,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
8,72,17,20.57341244,19.7520218,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
27,64,15,20.16080524,24.84207559,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
28,66,23,21.53989176,24.25386207,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
32,57,18,15.53834801,23.75560241,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
27,56,22,19.91853092,20.70099804,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
17,77,24,20.76952209,18.93146941,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
0,65,15,23.46168338,23.22197648,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
13,72,21,24.32116642,21.0278674,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
34,60,23,20.12574053,24.96969858,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
9,80,19,21.80619564,18.57086554,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
11,72,20,19.52226241,24.92607153,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
3,67,24,17.00067625,19.90790546,kidneybeans,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
35,69,23,16.78791503,24.96881755,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
3,77,25,24.84906168,22.89464642,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
23,62,19,16.51783455,20.4555596,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
22,71,17,18.15300153,19.38602098,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
31,79,25,23.18864385,22.3104551,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
34,59,18,23.38002569,21.98879437,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
12,63,17,18.358923,19.37703396,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
27,56,20,19.25975367,20.51346956,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
7,63,24,22.95458237,24.03553105,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
24,67,22,20.120043,22.89845607,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
11,71,24,21.14011423,22.7182355,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
37,74,15,24.92360104,18.22590825,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
25,76,24,15.33042636,24.91506728,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
34,66,17,18.81097271,21.27833035,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
20,69,15,23.44260668,22.77255917,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
37,65,16,22.8352024,18.97267518,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
18,74,15,24.9035819,22.27512704,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
4,67,25,23.78709569,24.35679348,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
37,56,25,22.05592283,19.60379304,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
5,59,15,18.87492997,20.18238348,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
11,61,21,18.62328774,23.02410338,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
22,80,20,23.00884744,18.86880997,kidneybeans,Western Dry Region (Rajasthan),"['Reddish Brown', 'Desert']","(50, 70)"
